Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Gdl,Ven,Dep,Chapultepec Country,18,2670112.0,5263957.111111111,6980000.0,39.0,92.77777777777777,130.0,46153.84615384616,57776.09297204037,68464.41025641025
Sep25,Gdl,Ven,Dep,Circunvalación Américas,16,3640075.0,6799318.5,9273000.0,57.0,101.5625,144.0,60391.75968992248,68019.0379531265,86791.22535211267
Sep25,Gdl,Ven,Dep,Circunvalación Vallarta,12,2694384.0,4534780.833333333,6335000.0,40.0,74.08333333333333,110.0,39090.90909090909,62404.00888375886,75446.26666666666
Sep25,Gdl,Ven,Dep,Colinas de San Javier,12,4850000.0,7001232.666666667,9755896.0,81.0,119.5,175.0,48306.45161290323,58833.3203136258,72805.19402985074
Sep25,Gdl,Ven,Dep,Colomos,8,4512500.0,6907227.875,8880000.0,71.0,127.625,176.0,48528.40909090909,55344.77396842501,64197.53086419753
Sep25,Gdl,Ven,Dep,Colomos Providencia,100,3161934.0,6754925.4,15089000.0,51.0,99.87,190.0,37153.28467153285,69170.23219899245,100766.69354838708
Sep25,Gdl,Ven,Dep,Country Club,36,2783401.0,8156813.611111111,13900000.0,53.0,128.0,190.0,47368.42105263158,64023.658998885905,86875.0
Sep25,Gdl,Ven,Dep,Del Bosque,7,1490000.0,2288347.0,3968429.0,48.0,52.142857142857146,58.0,28653.846153846152,44459.141098548185,82675.60416666667
Sep25,Gdl,Ven,Dep,Del Fresno,8,1600000.0,2546613.25,4096842.0,36.0,64.625,101.0,26666.666666666668,41022.85253767057,51858.759493670885
Sep25,Gdl,Ven,Dep,Dr. Valentín Gómez Farías,3,1296000.0,1506666.6666666667,1628000.0,50.0,50.0,50.0,25920.0,30133.333333333332,32560.0
Sep25,Gdl,Ven,Dep,El Dean,1,2477000.0,2477000.0,2477000.0,57.0,57.0,57.0,43456.14035087719,43456.14035087719,43456.14035087719
Sep25,Gdl,Ven,Dep,El Manantial,2,2172480.0,2297639.0,2422798.0,65.0,70.0,75.0,32303.97333333333,32863.37128205128,33422.769230769234
Sep25,Gdl,Ven,Dep,El Rastro,4,1646000.0,2024000.0,2450000.0,45.0,61.0,76.0,31818.18181818182,33491.53375863902,36577.77777777778
Sep25,Gdl,Ven,Dep,El Retiro,22,1544000.0,2119946.4545454546,2910000.0,33.0,48.59090909090909,70.0,35428.57142857143,44730.46657820018,66136.36363636363
Sep25,Gdl,Ven,Dep,El Rosario,1,1910000.0,1910000.0,1910000.0,56.0,56.0,56.0,34107.142857142855,34107.142857142855,34107.142857142855
Sep25,Gdl,Ven,Dep,El Sauz,2,1250000.0,1472500.0,1695000.0,50.0,51.5,53.0,23584.90566037736,28742.452830188682,33900.0
Sep25,Gdl,Ven,Dep,El Verde (Planetario),2,930000.0,1756088.5,2582177.0,59.0,81.5,104.0,15762.71186440678,20295.66843220339,24828.625
Sep25,Gdl,Ven,Dep,Fidel Velázquez,10,1538000.0,3047300.0,3950000.0,77.0,84.4,103.0,14932.038834951456,36660.441905401836,43406.593406593405
Sep25,Gdl,Ven,Dep,Fovissste Estadio,1,1385000.0,1385000.0,1385000.0,54.0,54.0,54.0,25648.14814814815,25648.14814814815,25648.14814814815
Sep25,Gdl,Ven,Dep,Fábrica de Atemajac,1,1890000.0,1890000.0,1890000.0,68.0,68.0,68.0,27794.117647058825,27794.117647058825,27794.117647058825
Sep25,Gdl,Ven,Dep,Hormiguero,1,1870000.0,1870000.0,1870000.0,63.0,63.0,63.0,29682.53968253968,29682.53968253968,29682.53968253968
Sep25,Gdl,Ven,Dep,Huentitán El Alto,2,1950000.0,2100000.0,2250000.0,58.0,59.0,60.0,32500.0,35646.55172413793,38793.10344827586
Sep25,Gdl,Ven,Dep,Huentitán El Bajo,11,1640000.0,2120000.0,2510000.0,38.0,50.0,62.0,31538.46153846154,43483.29783433115,56578.94736842105
Sep25,Gdl,Ven,Dep,Independencia,1,2366833.0,2366833.0,2366833.0,55.0,55.0,55.0,43033.32727272727,43033.32727272727,43033.32727272727
Sep25,Gdl,Ven,Dep,Independencia Oriente,2,2670000.0,2970000.0,3270000.0,74.0,80.5,87.0,36081.08108108108,36833.6439888164,37586.206896551725
Sep25,Gdl,Ven,Dep,Italia Providencia,16,4300000.0,7304946.75,11200000.0,69.0,119.125,157.0,31386.86131386861,62997.27528941899,82020.61855670103
Sep25,Gdl,Ven,Dep,Jardines Alcalde,5,3050000.0,4060000.0,4500000.0,55.0,88.8,122.0,36885.24590163935,47257.3923427379,55454.545454545456
Sep25,Gdl,Ven,Dep,Jardines de La Cruz,1,1680000.0,1680000.0,1680000.0,70.0,70.0,70.0,24000.0,24000.0,24000.0
Sep25,Gdl,Ven,Dep,Jardines de La Paz,2,1980000.0,1980000.0,1980000.0,83.0,83.0,83.0,23855.421686746988,23855.421686746988,23855.421686746988
Sep25,Gdl,Ven,Dep,Jardines de Los Arcos,6,3000000.0,5384540.333333333,8990000.0,73.0,91.83333333333333,155.0,37500.0,59220.997224380786,79661.63513513513
Sep25,Gdl,Ven,Dep,Jardines de Los Poetas,6,1280000.0,2304166.6666666665,3450000.0,55.0,72.0,96.0,23272.727272727272,30466.81417457751,40588.23529411765
Sep25,Gdl,Ven,Dep,Jardines de San José,1,2750000.0,2750000.0,2750000.0,84.0,84.0,84.0,32738.09523809524,32738.09523809524,32738.09523809524
Sep25,Gdl,Ven,Dep,Jardines del Bosque,64,2250000.0,4525423.890625,8990000.0,36.0,83.71875,155.0,30405.405405405407,56323.108763277356,94346.11111111112
Sep25,Gdl,Ven,Dep,Jardines del Country,13,2449828.0,4121961.153846154,7549000.0,44.0,69.76923076923077,150.0,42200.7191011236,60836.994911489295,101115.86153846154
Sep25,Gdl,Ven,Dep,Jardines del Rosario,2,1299000.0,1374500.0,1450000.0,55.0,55.0,55.0,23618.18181818182,24990.909090909092,26363.636363636364
Sep25,Gdl,Ven,Dep,Jardines del Sauz,2,1250000.0,1250000.0,1250000.0,62.0,62.0,62.0,20161.290322580644,20161.290322580644,20161.290322580644
Sep25,Gdl,Ven,Dep,Jardines del Sur,4,1665000.0,2053750.0,2420000.0,59.0,62.0,68.0,27750.0,33031.69691744439,35737.70491803279
Sep25,Gdl,Ven,Dep,Juan Manuel,11,3356318.0,4600829.909090909,5989589.0,39.0,52.0,75.0,56886.74576271186,90058.27075764864,106602.36
Sep25,Gdl,Ven,Dep,La Aurora,7,1850000.0,2260000.0,3190000.0,56.0,68.85714285714286,95.0,30952.380952380958,32755.0705995576,35842.69662921348
Sep25,Gdl,Ven,Dep,La Cruz,1,2790000.0,2790000.0,2790000.0,70.0,70.0,70.0,39857.142857142855,39857.142857142855,39857.142857142855
Sep25,Gdl,Ven,Dep,La Guadalupana,1,3596131.0,3596131.0,3596131.0,77.0,77.0,77.0,46703.0,46703.0,46703.0
Sep25,Gdl,Ven,Dep,La Loma,1,1500000.0,1500000.0,1500000.0,41.0,41.0,41.0,36585.365853658535,36585.365853658535,36585.365853658535
Sep25,Gdl,Ven,Dep,La Penal,2,2263458.0,2426729.0,2590000.0,73.0,89.5,106.0,24433.962264150945,27720.118118376842,31006.27397260274
Sep25,Gdl,Ven,Dep,Ladrón de Guevara,156,2300000.0,4916034.775641026,11900000.0,33.0,81.72435897435898,179.0,32666.666666666668,62779.04885329265,92949.81481481482
Sep25,Gdl,Ven,Dep,Lagos de Oriente,1,860000.0,860000.0,860000.0,37.0,37.0,37.0,23243.243243243243,23243.243243243243,23243.243243243243
Sep25,Gdl,Ven,Dep,Las Conchas,2,2590000.0,2790000.0,2990000.0,54.0,77.5,101.0,29603.960396039605,38783.461679501284,47962.96296296296
Sep25,Gdl,Ven,Dep,Libertad,1,1390000.0,1390000.0,1390000.0,68.0,68.0,68.0,20441.176470588234,20441.176470588234,20441.176470588234
Sep25,Gdl,Ven,Dep,Lomas de Guevara,8,3335450.0,6650417.75,14700000.0,52.0,98.25,141.0,45620.437956204376,67211.28012784198,104255.31914893616
Sep25,Gdl,Ven,Dep,Lomas de Independencia,13,1780000.0,2333461.5384615385,2650000.0,45.0,68.46153846153847,85.0,28571.42857142857,34538.91934427657,39555.55555555556
Sep25,Gdl,Ven,Dep,Lomas de Providencia,4,4500000.0,6297500.0,9490000.0,71.0,116.75,190.0,47777.77777777778,57001.70908491887,66901.40845070423
Sep25,Gdl,Ven,Dep,Lomas de San Eugenio,3,1150000.0,1560000.0,1935000.0,61.0,69.0,74.0,18852.45901639344,22427.171023482497,26875.0
Sep25,Gdl,Ven,Dep,Lomas del Country,17,1850000.0,4349365.294117647,8474027.0,37.0,72.82352941176471,130.0,45692.307692307695,60126.31506251771,76923.07692307692
Sep25,Gdl,Ven,Dep,Lomas del Paraíso I,1,1500000.0,1500000.0,1500000.0,60.0,60.0,60.0,25000.0,25000.0,25000.0
Sep25,Gdl,Ven,Dep,Lomas del Paraíso III,1,1900000.0,1900000.0,1900000.0,49.0,49.0,49.0,38775.51020408164,38775.51020408164,38775.51020408164
Sep25,Gdl,Ven,Dep,López Portillo,1,1717000.0,1717000.0,1717000.0,50.0,50.0,50.0,34340.0,34340.0,34340.0
Sep25,Gdl,Ven,Dep,Magaña,2,1890000.0,1890000.0,1890000.0,62.0,63.0,64.0,29531.25,30007.56048387097,30483.870967741936
Sep25,Gdl,Ven,Dep,Margarita Maza de Juárez,7,2950000.0,3340428.5714285714,3800000.0,64.0,75.71428571428571,85.0,36875.0,44280.583824438865,47924.24242424242
Sep25,Gdl,Ven,Dep,Mexicaltzingo,4,1919066.0,2607670.75,3550000.0,42.0,65.25,96.0,31145.83333333333,41350.74255952381,47333.333333333336
Sep25,Gdl,Ven,Dep,Mezquitán,10,1930000.0,2642931.3,3621699.0,41.0,50.3,67.0,38500.0,53539.58106508071,67420.40476190476
Sep25,Gdl,Ven,Dep,Mezquitán Country,5,2366520.0,3086146.8,3752320.0,52.0,67.4,85.0,40802.06896551724,46260.80065477119,56861.90384615384
Sep25,Gdl,Ven,Dep,Mirador,1,1600000.0,1600000.0,1600000.0,74.0,74.0,74.0,21621.62162162162,21621.62162162162,21621.62162162162
Sep25,Gdl,Ven,Dep,Miraflores,1,2600000.0,2600000.0,2600000.0,68.0,68.0,68.0,38235.294117647056,38235.294117647056,38235.294117647056
Sep25,Gdl,Ven,Dep,Moderna,78,1985000.0,3577835.153846154,5850000.0,30.0,67.24358974358974,119.0,34673.913043478264,54950.7556336314,84392.27272727272
Sep25,Gdl,Ven,Dep,Monraz,17,3400000.0,7329515.588235294,11200000.0,63.0,118.17647058823529,198.0,42500.0,64565.277719352685,83750.72857142857
Sep25,Gdl,Ven,Dep,Monumental,9,1790000.0,2740777.777777778,3119000.0,53.0,78.77777777777777,95.0,27538.46153846154,35733.04384232608,51131.147540983606
Sep25,Gdl,Ven,Dep,Niños Héroes,3,3292095.0,3897365.0,4300000.0,61.0,76.33333333333333,84.0,48809.52380952381,51322.92349726776,53968.77049180328
Sep25,Gdl,Ven,Dep,Nueva España,12,2387703.0,3042839.0,4005484.0,58.0,70.41666666666667,117.0,34179.48717948718,43699.465343699114,54869.64383561644
Sep25,Gdl,Ven,Dep,Oblatos,4,1890000.0,2450292.25,2800551.0,58.0,73.0,95.0,19894.736842105263,35315.82511864368,45336.89655172414
Sep25,Gdl,Ven,Dep,Obrera,39,2400000.0,4938706.538461538,9904230.0,41.0,89.02564102564102,157.0,30769.23076923077,58784.44817788282,96726.59523809524
Sep25,Gdl,Ven,Dep,Observatorio,3,1706000.0,2114300.0,2505900.0,47.0,56.666666666666664,65.0,36297.87234042553,37197.186447692686,38552.307692307695
Sep25,Gdl,Ven,Dep,Polanco,1,1680000.0,1680000.0,1680000.0,74.0,74.0,74.0,22702.702702702703,22702.702702702703,22702.702702702703
Sep25,Gdl,Ven,Dep,Popular Hornos,1,2550000.0,2550000.0,2550000.0,73.0,73.0,73.0,34931.50684931507,34931.50684931507,34931.50684931507
Sep25,Gdl,Ven,Dep,Prados Providencia,34,3415000.0,7346865.794117647,12800000.0,47.0,122.88235294117646,194.0,41666.66666666666,61001.66327148814,76672.87234042553
Sep25,Gdl,Ven,Dep,Providencia,49,2753760.0,7298873.020408163,15721856.0,42.0,99.57142857142857,189.0,51594.8253968254,75135.75475999061,143478.26086956522
Sep25,Gdl,Ven,Dep,Providencia 2a Sección,12,3494190.0,6257091.833333333,9550000.0,47.0,92.91666666666667,175.0,44742.857142857145,69458.75066290757,82030.92783505155
Sep25,Gdl,Ven,Dep,Providencia 3a Sección,6,3430000.0,5999975.333333333,8546450.0,49.0,106.0,155.0,48500.0,57605.085601126135,70000.0
Sep25,Gdl,Ven,Dep,Providencia 4a Sección,7,3938128.0,5079893.285714285,6300000.0,64.0,92.57142857142857,124.0,39919.35483870968,57045.03615178722,78473.33333333333
Sep25,Gdl,Ven,Dep,Quinta Velarde,2,2616124.0,3158062.0,3700000.0,62.0,68.5,75.0,42195.54838709677,45764.44086021505,49333.333333333336
Sep25,Gdl,Ven,Dep,Rancho Nuevo,3,2150000.0,2366666.6666666665,2550000.0,63.0,70.0,84.0,28571.42857142857,34391.53439153439,40476.19047619047
Sep25,Gdl,Ven,Dep,Real,4,2800000.0,3312500.0,3750000.0,80.0,91.5,104.0,35000.0,36171.01648351648,36813.18681318681
Sep25,Gdl,Ven,Dep,Reforma,5,2090000.0,2374432.8,2680000.0,55.0,85.0,100.0,23800.0,29264.745121677937,44221.16363636364
Sep25,Gdl,Ven,Dep,Rincón de La Agua Azul,1,2892300.0,2892300.0,2892300.0,97.0,97.0,97.0,29817.52577319588,29817.52577319588,29817.52577319588
Sep25,Gdl,Ven,Dep,San Andrés,1,2350000.0,2350000.0,2350000.0,87.0,87.0,87.0,27011.494252873563,27011.494252873563,27011.494252873563
Sep25,Gdl,Ven,Dep,San Antonio,1,1800000.0,1800000.0,1800000.0,46.0,46.0,46.0,39130.434782608696,39130.434782608696,39130.434782608696
Sep25,Gdl,Ven,Dep,San Juan Bosco,1,1862000.0,1862000.0,1862000.0,66.0,66.0,66.0,28212.12121212121,28212.12121212121,28212.12121212121
Sep25,Gdl,Ven,Dep,San Juan de Dios,15,1415000.0,2391919.8666666667,4861600.0,31.0,67.33333333333333,157.0,30965.605095541403,36574.84196710992,45645.16129032258
Sep25,Gdl,Ven,Dep,San Juan de Dios II,7,2097234.0,2339187.4285714286,2780000.0,55.0,63.0,79.0,34965.582278481015,37298.80884082951,41636.36363636364
Sep25,Gdl,Ven,Dep,San Miguel de Mezquitán,1,3462373.0,3462373.0,3462373.0,62.0,62.0,62.0,55844.72580645161,55844.72580645161,55844.72580645161
Sep25,Gdl,Ven,Dep,San Rafael,2,998000.0,1174000.0,1350000.0,50.0,55.0,60.0,16633.333333333332,21816.666666666664,27000.0
Sep25,Gdl,Ven,Dep,San Rafael Residencial,1,1290000.0,1290000.0,1290000.0,55.0,55.0,55.0,23454.545454545456,23454.545454545456,23454.545454545456
Sep25,Gdl,Ven,Dep,Santa Eduwiges,4,2200000.0,3017000.0,3550000.0,66.0,83.0,120.0,24583.33333333333,38166.85435435435,47972.97297297297
Sep25,Gdl,Ven,Dep,Santa Rita,2,3450000.0,4025000.0,4600000.0,70.0,94.5,119.0,38655.46218487395,43970.58823529411,49285.71428571428
Sep25,Gdl,Ven,Dep,Santos Degollado,1,2000000.0,2000000.0,2000000.0,80.0,80.0,80.0,25000.0,25000.0,25000.0
Sep25,Gdl,Ven,Dep,Sutaj,5,2099000.0,2631800.0,3470000.0,51.0,72.6,108.0,32129.62962962963,36971.34229263016,41156.86274509804
Sep25,Gdl,Ven,Dep,Terranova,4,3900000.0,5439811.0,8150000.0,41.0,110.25,187.0,43582.88770053476,57738.51061774488,96566.9268292683
Sep25,Gdl,Ven,Dep,Tetlán,1,1200000.0,1200000.0,1200000.0,50.0,50.0,50.0,24000.0,24000.0,24000.0
Sep25,Gdl,Ven,Dep,Vallarta,6,3890000.0,5107237.5,6613425.0,64.0,80.33333333333333,99.0,55555.55555555556,63617.7143536343,74308.14606741573
Sep25,Gdl,Ven,Dep,Vallarta Norte,24,3790000.0,6464458.333333333,9850000.0,61.0,109.83333333333333,178.0,38888.88888888889,60976.0935925846,80869.56521739131
Sep25,Gdl,Ven,Dep,Vallarta Poniente,7,2790000.0,5732943.857142857,8900000.0,60.0,99.71428571428571,161.0,38655.46218487395,58411.297102219345,71926.82926829268
Sep25,Gdl,Ven,Dep,Vallarta San Jorge,20,4510000.0,7258892.55,11500000.0,60.0,114.5,199.0,52000.0,65029.21400201089,78856.41891891892
Sep25,Gdl,Ven,Dep,Victoria,8,2190000.0,3758969.0,4780000.0,62.0,90.375,147.0,30000.0,44110.361714412815,63500.74193548387
Sep25,Gdl,Ven,Dep,Villas de San Juan,1,1320000.0,1320000.0,1320000.0,48.0,48.0,48.0,27500.0,27500.0,27500.0
Sep25,Gdl,Ven,Dep,Villaseñor (Santa Teresita),25,1695000.0,3573784.72,6908358.0,35.0,62.52,129.0,30000.0,57798.79426443556,72557.63076923077
Sep25,Gdl,Ven,Dep,Zona Centro,27,1681417.0,3466442.703703704,7650000.0,30.0,68.5925925925926,122.0,23411.764705882357,50679.39614662046,83660.55223880598
